,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,target
N_PROST_5,6.9982,11.9959,5.69864,10.9385,11.8938,11.9529,11.4268,9.447339999999999,10.7285,12.2102,5.0,12.1319,10.4825,10.0643,9.16436,5.0,9.99043,11.2228,9.02748,10.5883,5.0,10.4097,5.0,5.6348,7.6847,5.0,10.3051,9.07635,6.0857,10.6257,7.62025,11.4595,9.15175,9.928560000000001,5.7664,8.75808,12.1762,7.79099,10.0409,5.0,11.6805,8.75975,7.64205,10.1067,10.4313,5.0,11.796,5.7861,10.9447,6.6528,5.8374,11.2193,5.0,6.0803,5.0,5.0,6.6952,9.44941,6.0857,6.53735,5.0,11.2174,11.1855,8.1158,11.0202,6.6706199999999995,5.7664,8.1067,10.4189,7.120189999999999,7.688789999999999,12.1388,8.33359,6.946339999999999,6.30934,11.909,11.0336,12.0421,11.7671,11.9594,12.2675,11.8451,11.4492,5.0,11.292,6.1409,12.0224,9.92704,11.1567,7.790830000000001,5.81902,8.9842,6.2532,6.2469,10.0377,11.3313,5.0,8.066939999999999,8.89125,7.91655,7.0633,8.852960000000001,9.35448,12.2007,6.7798,12.1954,11.0667,5.3093,7.5586,7.03033,11.868,10.9595,7.51681,6.49279,12.1897,11.5316,9.63371,9.83237,11.2804,10.0135,5.0,11.7104,9.5592,10.3813,11.9858,9.29089,12.2018,12.0576,5.0,7.3215,10.4975,5.0,6.771,11.4958,5.0117,5.0,5.91052,6.2847,5.0,6.7798,10.579,6.2909,5.0,11.3829,7.9406,8.84302,11.8374,7.6478,6.5531,7.2893,7.5718,12.012,11.1861,9.09859,8.4107,7.4915,8.575510000000001,6.74667,9.59164,6.0487,8.6689,6.5188,9.63054,10.7355,8.7647,5.0,6.0908,5.8545,5.2573,8.1935,7.2198,5.0,8.1318,7.4354,7.0433,6.7268,8.0245,6.5866,6.7066,7.0217,7.8803,6.4954,6.0856,8.5236,7.082999999999999,7.9144,7.6531,7.3206,8.90484,8.9747,6.5188,7.6372,10.1898,5.3469,7.0487,5.0,5.0,5.0,5.0699,6.78246,6.8788,8.64165,10.1185,5.0,5.9492,6.1063,6.3469,5.0,6.3728,5.0804,5.0,5.1716,5.0,9.82168,5.1813,5.0,7.2007,0
N_PROST_6,5.87749,12.0797,5.05258,11.3571,11.8766,11.8942,11.8024,9.83357,10.3369,12.2944,5.0,12.0793,10.6261,10.7003,11.0988,5.0,10.3092,11.5857,9.14247,7.753019999999999,5.33269,9.79443,5.0,5.7242,10.2665,5.2808,11.0144,9.1467,6.0161,11.6245,9.24635,11.7327,10.2737,10.1224,5.4779,7.142469999999999,12.1783,7.289619999999999,11.2162,5.0,11.9868,10.5179,7.9233,10.1827,8.31454,5.0526,11.7579,5.1131,10.0689,6.6546,5.7688,5.48554,5.0,5.1712,5.0,5.0,6.9289,10.8122,5.775,6.54901,5.0,10.7214,11.4842,9.2099,11.3998,6.3284400000000005,5.1712,8.2407,10.8021,7.2206399999999995,8.104280000000001,12.0147,8.92313,7.101389999999999,5.9522699999999995,11.8058,10.9937,11.9575,11.7056,11.796,12.2629,11.9307,11.6454,5.0,11.2385,6.3283,11.8219,9.714030000000001,11.1798,7.863010000000001,5.83893,7.6102,6.2046,6.2882,10.9535,11.5026,5.4872,7.896719999999999,9.336319999999999,10.1392,7.5794,7.7384,8.61017,12.1473,6.7895,12.0596,10.3522,6.2678,7.8285,7.25223,10.0035,9.04839,6.30842,6.1157699999999995,12.1676,9.702639999999999,10.1539,10.3009,11.5192,10.4728,5.0,11.7742,10.3558,10.3147,11.9575,9.91163,12.2232,12.0814,5.5648,7.7421,10.6955,5.4053,6.63435,11.1827,5.0454,5.0,6.5897,6.2626,5.0333,7.2339,9.49439,7.1215,5.4694,10.5438,7.9997,9.25688,11.7754,7.7798,6.6834,7.41723,7.7173,11.989,11.0069,7.97699,8.0477,7.5185,9.04648,7.6455,9.310319999999999,5.8172,9.2368,6.2379,9.4974,8.78852,8.6677,5.1684,5.9681,6.3043,5.5428,8.222999999999999,7.1728,5.1139,8.3383,8.0047,7.0428,7.3204,7.8355,6.6229,6.6099,6.9783,7.6989,6.5734,7.0355,8.6724,7.6567,7.6326,8.0906,7.1231,7.58674,9.2443,6.705,7.292000000000001,10.8929,5.4358,5.0859,5.0,5.0,5.0,5.3831,6.83414,7.4651,9.02635,10.2025,5.0,5.6614,6.1948,6.5901,5.0,6.5666,5.1684,5.0,5.7943,5.0,10.3422,5.2715,5.0,5.36768,0
N_PROST_7,6.23413,12.0777,5.32724,10.8194,11.6036,11.7692,11.2133,8.83569,9.190389999999999,12.103,5.0,11.8401,9.74755,9.68075,9.10641,5.0,9.36158,11.1124,8.81374,8.07767,6.71955,9.03345,5.0,5.0,7.25007,5.0,9.392430000000001,8.7528,5.5171,9.483319999999999,6.54317,10.6303,8.49382,9.231119999999999,6.1769,6.797560000000001,12.0796,6.797560000000001,10.0603,5.0,11.3175,9.27706,7.61264,9.14369,8.28627,5.0,11.3756,5.0,10.0134,6.572,5.6126,5.0,5.0,5.6003,5.0,5.0,6.0369,9.896139999999999,5.835,5.84556,5.0,10.4612,11.0542,8.0976,10.8635,5.82442,5.8403,6.6188,9.698839999999999,7.410769999999999,7.181539999999999,11.9283,7.75922,6.77375,6.671939999999999,10.9798,10.3534,11.9414,11.5486,11.6607,12.0727,11.5965,11.1145,5.0,10.4177,6.1859,11.2187,9.465489999999999,10.4574,7.50085,5.09626,6.1507,5.7651,6.3186,8.95679,10.9324,5.0,6.75922,7.70719,8.27233,7.0227,7.082319999999999,8.72972,12.3465,6.9758,12.0889,9.80874,5.2202,7.6532,7.429239999999999,9.4117,7.579039999999999,6.28659,6.141769999999999,12.1291,9.66884,9.322610000000001,9.60689,11.1648,8.9102,5.0,10.0093,7.224480000000001,9.04447,11.7445,8.23292,12.1451,11.8158,5.0,6.0682,10.1014,5.1507,6.02517,10.84,5.0,5.0,5.4402099999999995,5.8498,5.0,5.9657,9.24183,5.9401,5.0,9.81371,7.5089,7.8936399999999995,11.3844,7.138,6.1543,7.03642,6.9459,11.0023,9.48585,8.73179,7.5479,7.0099,8.37838,6.62867,8.198039999999999,5.1174,8.1643,6.1174,8.91884,8.06679,7.9941,5.0,5.0,5.4558,5.0,7.8912,6.7672,5.0,7.5042,6.446000000000001,6.5693,6.2136,7.2462,6.1583,6.2594,6.7566,7.3327,6.1783,5.0582,8.0732,7.2039,6.9506,6.9319,6.6345,7.745939999999999,8.4994,5.7298,7.1862,10.1075,5.2818,5.0,5.0,5.0,5.0,5.0,6.07535,6.6745,7.865530000000001,9.03422,5.0,5.0,5.7725,5.8741,5.0,6.0276,5.0,5.0,5.0,5.0,8.81275,5.0,5.0,5.0,0
N_PROST_8,8.34688,12.1002,5.56787,10.9363,11.8592,11.9653,11.3419,9.65573,9.86244,12.2758,5.0,12.1708,10.2864,9.893180000000001,8.842989999999999,5.8331599999999995,10.0938,11.2307,8.80326,9.919960000000001,5.0,10.1967,5.0,5.341,7.20384,5.0,10.1404,8.913969999999999,5.6276,10.5847,7.528389999999999,11.5687,8.99618,9.70275,5.6276,8.2657,12.1431,7.712739999999999,10.9026,5.0,11.5092,9.24995,7.421869999999999,9.7775,9.474310000000001,5.0,11.5697,5.0,10.520999999999999,6.7903,5.8444,10.3308,5.0,5.8444,5.0,5.0,6.8776,9.38102,6.234,6.5336,5.0,11.0148,11.1541,8.5738,11.2282,6.28848,5.5405,7.9753,10.8233,7.5899600000000005,7.766780000000001,12.1681,8.58037,6.876710000000001,6.6010800000000005,11.9232,10.9592,12.0402,11.7885,11.8222,12.2509,11.8514,11.4705,5.3681,11.2694,6.5063,11.6893,9.746189999999999,10.7784,8.01849,6.17758,8.3588,5.4824,5.7397,10.1274,11.0714,5.1169,8.57555,8.5314,8.63083,7.3112,8.793330000000001,9.15836,12.1804,7.3323,12.1213,10.5306,6.5231,7.0137,7.42104,10.5991,10.7633,7.17758,6.663010000000001,12.1932,10.9337,9.67958,9.896510000000001,11.3008,10.3843,5.0,11.8344,9.67282,10.5536,11.7838,8.84367,12.2052,12.190999999999999,5.6811,7.3939,10.4357,5.5496,7.274,11.3253,5.9481,5.0,5.91794,6.4961,5.0,7.1432,10.277000000000001,6.9281,5.0,10.9264,8.0862,8.982280000000001,11.8243,7.815,6.7344,7.346210000000001,7.6412,11.967,11.0192,9.02095,8.0078,7.7431,8.66738,6.757439999999999,9.28795,6.0375,9.1421,6.5746,9.40404,9.50893,8.6605,5.0,6.0233,5.6567,5.0,8.0679,7.1421,5.0,8.1552,6.9197,7.2478,6.7914,7.8543,6.4944,6.7632,7.1682,8.4059,6.5971,6.8382,8.3018,7.3949,7.4384,8.1399,7.3347,9.282,9.0713,6.4455,7.5132,10.1893,5.5013,7.093,5.0,5.1020900000000005,5.0,5.1552,6.835439999999999,6.7574,8.97245,10.2815,5.0,6.2599,6.2396,6.857,5.0,6.2314,5.3115,5.0,5.3193,5.0,10.18,5.4095,5.0,6.8991,0
T_PROST_1,6.5144400000000005,11.706,5.0,8.91007,10.6037,10.2982,9.8612,8.734010000000001,8.84838,11.7259,5.0,8.85983,9.43671,7.7365,5.352609999999999,5.0,7.31315,10.0998,8.23155,6.78441,5.0,7.23085,5.0,5.0,5.0,5.0,8.63828,8.23859,5.0,8.649410000000001,6.17325,8.447989999999999,5.90255,7.4173,5.1703,6.208080000000001,11.715,6.57574,8.99272,5.0,9.9764,8.4419,6.86666,5.75723,7.408589999999999,5.0,9.07484,5.0,8.33958,6.6367,5.1345,5.0,5.0,5.8186,5.0,5.0,5.1585,8.00845,5.941,5.99522,5.0,10.6436,8.717989999999999,7.7513,9.86075,5.45284,5.0,6.386,7.813210000000001,7.4061,6.53097,10.7548,6.8678,5.29807,5.56205,11.0568,9.977160000000001,11.3529,10.542,10.6548,10.8574,10.6254,9.92225,5.0,9.09484,6.2519,9.47335,8.23271,8.52673,6.604,5.0,5.0,5.7188,6.3318,8.47051,8.633560000000001,5.0,6.97472,6.690930000000001,6.43867,6.3009,6.57148,7.74817,12.3458,7.127999999999999,11.8188,7.74609,5.0,6.7565,7.057580000000001,8.25629,7.260669999999999,5.0,5.0,11.2164,8.34349,8.004610000000001,8.445730000000001,9.14504,7.613160000000001,5.0,10.2238,7.25483,8.60285,10.1292,5.9204099999999995,11.6134,12.0083,5.0,5.4893,6.944189999999999,5.0,6.3009,9.04578,5.0,5.0,5.0,5.0,5.0,5.0,9.8432,5.0,5.0,10.7523,7.6986,7.92311,10.3728,7.4261,5.7408,6.628410000000001,7.1907,10.8243,8.058530000000001,6.97617,6.6396,7.3299,7.54277,5.04344,8.22456,5.0,7.9832,5.4918,8.285680000000001,6.73243,7.1029,5.0,5.0,5.0,5.0,7.944,5.7491,5.0,7.0367,5.9239999999999995,5.7737,5.0,6.1998,5.3132,6.5897,7.1646,7.6954,5.6770000000000005,5.0,7.8623,6.9673,5.6943,6.4719,6.1998,5.40001,8.2268,5.1475,6.4744,8.81915,5.0,5.0,5.0,5.0,5.0,5.0,5.58275,5.0,7.5711,8.427389999999999,5.0,5.0,5.0,5.2793,5.0,5.0833,5.0,5.0,5.0,5.0,7.68135,5.0,5.0,5.0,1
T_PROST_2,6.43119,11.7742,5.0,9.09653,10.2181,10.1831,10.2325,8.233239999999999,8.747810000000001,11.9815,5.0,8.754710000000001,8.48648,7.93525,5.16391,5.0,7.08857,10.1739,7.6023,6.77418,5.0,6.656610000000001,5.0,5.0,5.0,5.0,7.99568,7.49475,5.0,8.26706,5.71442,8.21101,5.924930000000001,6.729589999999999,5.1185,6.4496400000000005,11.8555,6.51616,8.94178,5.0,9.63835,8.08182,6.5483,5.37715,6.77,5.0,9.3185,5.0,8.509889999999999,6.5162,5.0,5.0,5.0,5.0162,5.0,5.0,5.0919,6.60583,5.6746,6.1052800000000005,5.0,10.5565,8.7204,7.3522,9.459430000000001,5.0,5.0,5.0784,7.504230000000001,7.2988800000000005,5.96413,10.5832,6.72588,5.0,5.32713,10.270999999999999,9.37455,11.3665,10.122,10.6965,10.6338,10.4393,9.7186,5.0,8.72028,5.9296,8.629489999999999,7.472639999999999,7.99874,6.13195,5.0,5.0198,5.0,5.0,7.921869999999999,8.31827,5.0,5.76553,6.16856,6.59506,6.4593,6.0052,7.472639999999999,12.308,6.3763,11.7739,7.118410000000001,5.0,5.0343,6.54531,8.089189999999999,5.83343,5.0,5.0,11.1752,7.9422,7.939310000000001,8.32492,9.32749,7.647880000000001,5.0,8.91894,6.373480000000001,8.12689,10.3153,5.0,11.8203,11.8127,5.0,5.0,6.8478699999999995,5.0,5.0,7.9584399999999995,5.0,5.0,5.0,5.0,5.0,5.0,9.63842,5.0,5.0,10.347999999999999,7.4714,7.3144,9.92842,7.1935,5.4448,6.44482,6.7571,10.0141,7.6331,7.88214,6.5103,7.1775,7.37898,5.0,7.15963,5.0,7.8287,5.2682,7.8979,6.69077,6.7571,5.0,5.0,5.0,5.0,7.4688,5.5282,5.0,6.4502,5.1148,5.7785,5.0,5.5078,5.2682,6.3592,6.9936,7.2847,5.4394,5.0,7.6998,6.6908,5.0876,6.3734,5.744,6.03869,7.9299,5.0,6.5052,8.95785,5.0,5.0,5.0,5.0,5.0,5.0,5.49748,5.0,7.34777,8.12155,5.0,5.6118,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.991739999999999,5.0,5.0,5.0,1
T_PROST_3,6.000319999999999,12.2239,5.0,7.673780000000001,9.520669999999999,9.407110000000001,9.795589999999999,7.47593,8.131110000000001,12.4263,5.27733,7.815180000000001,8.58177,7.072210000000001,5.0,5.0,6.45688,9.88528,6.90229,6.24214,5.0,5.85648,5.0,5.0,5.11174,5.3286,7.0822,6.65717,5.0,8.2197,5.92466,8.03157,6.05203,6.28599,5.0,6.2946,11.6448,5.90229,8.40213,5.0,9.95486,7.6268,6.09211,5.517,6.2946,5.0,8.83302,5.0,7.196910000000001,6.4258,5.0,5.0,5.0,6.1311,5.0,5.0,5.517,5.92466,5.9135,5.8091800000000005,5.0,9.91351,8.08468,5.7225,8.590539999999999,5.11174,5.0,5.1502,7.08512,7.7206399999999995,5.66118,9.86638,6.6103,5.0,5.784330000000001,9.804680000000001,8.903839999999999,10.9455,9.70774,10.1666,10.9458,10.3677,9.53824,5.0,9.07577,6.0583,8.25327,6.28837,7.07978,5.58793,5.0,5.0,5.0,5.0,7.89475,7.49482,5.0,9.07978,6.36929,6.2975900000000005,5.5421,5.0,6.28837,12.9925,7.1527,12.4598,6.101,5.0,7.6754,6.61768,6.64682,6.41236,5.0,5.0,10.843,7.35612,7.20264,7.724069999999999,8.16284,7.518669999999999,5.0,10.7326,6.37801,7.62502,8.4624,5.0,11.9961,12.5776,5.0,5.0,5.92183,5.0,5.0,8.10363,5.0,5.0,5.0,5.0,5.0,5.0,8.56902,5.0,5.0,9.38607,8.0192,6.4292,9.59155,7.8797,5.6331,7.06122,6.62,9.45818,7.66555,6.93392,6.8118,7.9498,7.53827,5.49563,6.24409,5.1556,8.2268,5.2441,7.218089999999999,5.59324,6.2093,5.0,5.0,5.0,5.0,7.4064,5.3753,5.0,7.1556,5.0,6.1827,5.0,5.6719,5.5242,7.3153,7.8574,8.7451,5.7587,5.0,8.3516,6.9179,5.0,6.1464,5.5522,5.3112,8.3376,5.0,6.3675,8.1737,5.0,5.0,5.0,5.0,5.0,5.0,5.27804,5.0,7.53827,7.42163,5.0,5.0,5.0,5.0,5.0,5.1186,5.0,5.0,5.0,5.0,7.436730000000001,5.0,5.0,5.0,1
T_PROST_4,5.61985,11.7999,5.0,8.38828,10.4374,10.2362,9.7997,8.54514,9.219669999999999,11.8147,5.0,8.12814,8.76061,7.243130000000001,5.13443,5.0,6.51775,9.98329,7.8125,5.7152,5.0,6.39746,5.0,5.0,5.39746,5.0,8.05049,7.7767800000000005,5.0,8.41047,5.66397,8.01003,5.76467,6.51294,5.0,5.39746,11.719000000000001,5.61086,8.67695,5.0,9.77073,7.67048,5.91829,5.0,5.98937,5.0,9.63212,5.0,7.79276,6.1469,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.44881,5.2547,5.0,5.0,10.8972,8.57318,6.8926,9.32854,5.0,5.0,5.0169,7.30466,6.9903699999999995,6.09477,10.7858,6.30702,5.21485,5.25438,10.9758,9.24582,11.51,10.3654,10.6725,11.1853,10.4969,9.76345,5.0,9.11437,5.4795,9.40302,7.83608,8.119060000000001,6.25438,5.0,5.0,5.3303,6.2737,8.05475,8.33032,5.0,6.58408,6.02792,6.5166,5.2248,5.23475,7.48787,12.4344,6.2833,11.9465,7.43078,5.0,7.2881,6.302309999999999,6.993289999999999,6.43724,5.0,5.0,11.0379,7.44367,7.7067,8.16127,8.96527,6.46277,5.0,9.40137,6.2445900000000005,7.942769999999999,10.1902,5.0,11.6846,11.7874,5.0,5.0,6.5247,5.0,5.0,8.8271,5.0,5.0,5.0,5.0,5.0,5.0,9.8635,5.0,5.0,10.9504,7.6542,8.3218,10.2668,7.1370000000000005,5.4554,6.42707,7.1016,10.7944,7.692489999999999,6.94688,6.7161,7.2331,7.422280000000001,5.0,8.04353,5.0,7.7923,5.5106,8.29457,6.065180000000001,7.4879,5.0,5.0,5.0,5.4175,7.7736,5.9166,5.0,6.9766,5.6725,6.0024,5.0,5.72,5.5637,6.5329999999999995,7.1194,7.3661,6.1075,5.0,7.8034,6.818,5.6644,5.9766,5.5106,5.0,8.2668,5.0,6.3735,9.24123,5.0,5.0,5.0,5.0,5.0,5.0,5.21103,5.0,7.606510000000001,8.32565,5.0,5.0,5.0,5.0,5.0,5.2221,5.0,5.0,5.0,5.0,7.720039999999999,5.0,5.0,5.0,1
T_PROST_5,5.185630000000001,12.1703,5.0,9.373510000000001,10.7987,11.777999999999999,11.0214,8.57504,9.25566,12.0544,5.0,10.6407,9.532739999999999,8.54566,9.40875,5.0,7.99299,10.842,8.03306,6.78408,5.0,8.15483,5.0,5.0,7.85925,5.0,8.64044,7.89697,5.0,10.1799,7.6615899999999995,11.0539,8.601939999999999,8.948030000000001,5.3027,6.708310000000001,12.2501,6.617089999999999,9.56385,5.0,11.5055,8.50959,7.175439999999999,9.128639999999999,7.415260000000001,5.0,11.5554,5.0,9.02741,6.441,5.0,5.0,5.0,5.4537,5.0,5.0,6.1805,8.96514,5.5594,6.10197,5.0,9.539710000000001,10.0317,7.3097,9.893089999999999,5.2647,5.0,6.8497,10.0289,7.23033,6.806769999999999,11.8962,6.57752,6.3756900000000005,5.64026,11.093,10.1804,11.9136,11.581,11.2763,11.9731,11.2433,10.6539,5.0,9.7581,5.9437,10.9989,8.1955,10.3366,6.86375,5.0,7.0486,5.2252,5.3525,9.3012,9.4355,5.0,7.05145,8.05865,8.56242,6.7999,7.34306,7.5203,12.5996,6.5655,12.2521,8.80591,5.0,7.3407,6.54919,9.54664,7.3336,5.00453,5.13006,12.0379,8.59742,8.516119999999999,8.90983,9.53894,7.361789999999999,5.0,11.3118,7.132789999999999,8.78351,11.2795,8.46937,11.862,11.9888,5.0,6.108,8.88495,5.0,5.79303,9.52238,5.0,5.0,5.86046,5.2556,5.0,6.034,8.21495,5.0,5.0,9.09143,7.5404,7.63247,11.4856,7.2434,6.3149,6.705769999999999,6.9554,11.2987,9.64423,7.261639999999999,7.2751,7.099,7.86309,6.459919999999999,8.22151,5.0,7.9158,6.1041,7.973510000000001,8.15124,7.5026,5.0,5.0,5.4037,5.0,7.5699,6.0103,5.0,7.7548,6.8511,6.9386,6.2841,7.2796,5.5589,6.3105,6.8207,7.4461,6.1439,5.6096,8.4067,6.7419,6.7321,6.9859,6.247999999999999,6.36629,8.4401,5.2296,6.6585,9.4016,5.0,5.0,5.0,5.0,5.0,5.0,6.11915,6.1921,7.60422,8.51976,5.0,5.0,5.4756,5.4037,5.0,5.6857,5.0,5.0,5.0,5.0,7.54599,5.0,5.0,5.0,1
T_PROST_6,5.434819999999999,11.139000000000001,5.0,9.47202,11.2024,11.6663,7.43123,8.51254,11.5081,11.9452,5.0,5.80614,7.96368,7.775289999999999,10.5729,5.0,8.12807,9.96803,7.56185,7.69066,5.0,9.09325,5.0,5.0,9.75639,5.0126,9.253919999999999,7.50316,5.0,10.9877,8.786589999999999,9.85188,7.3268,7.65105,5.0,5.17609,8.133610000000001,7.94868,9.11245,5.0,9.8343,7.31515,7.3421899999999996,8.4894,5.73797,5.0,10.4685,5.0,8.87917,6.6756,5.5387,5.0,5.0,5.5911,5.0,5.0,5.5185,8.507430000000001,5.9736,5.57819,5.0,9.91531,10.1621,7.2309,8.88837,5.25951,5.0,5.6541,9.345889999999999,6.9165,5.9116800000000005,11.5569,6.82211,6.80662,5.0,11.2293,8.40193,11.8515,10.7059,10.479000000000001,11.1072,10.1371,10.2783,5.0,9.15018,6.5015,11.7728,7.8118,8.78505,6.882439999999999,5.0,7.3495,7.042999999999999,7.2537,10.2528,10.1619,5.0,8.29038,7.34232,8.024189999999999,5.0,5.753769999999999,7.7058800000000005,11.2249,5.8374,10.3996,8.77182,5.0,6.8118,6.4358699999999995,7.55958,5.0,5.21124,5.6184199999999995,10.5961,7.6919,8.20239,8.53003,10.0461,8.580219999999999,5.0,10.7715,7.93323,7.4156,10.7201,7.155289999999999,11.9862,11.9362,5.0,5.0,8.155289999999999,5.0,6.8898,10.0902,5.0,5.0,5.60654,5.08,5.0,5.0,8.64333,5.9915,5.0,9.814169999999999,8.2187,7.98148,10.9231,7.3684,6.3067,5.6219,7.0473,11.0395,8.49012,5.0,6.2499,7.0996,7.6189100000000005,6.941439999999999,7.570310000000001,5.0,8.2128,5.8116,8.19087,8.1103,8.147,5.0,6.5359,6.6159,5.7474,8.0429,6.3895,5.0,8.0737,7.6114,6.7958,5.4712,6.7529,5.3612,6.034,6.4579,8.0628,6.2108,5.0,7.7984,6.4344,7.0384,7.0317,5.5734,6.21873,8.3693,5.0,6.8528,9.32646,5.0,5.0,5.0,5.0,5.0,5.0,5.79579,5.702999999999999,7.5993699999999995,8.3205,5.0,6.6659,5.686,5.0,5.0,5.4445,5.0,5.0,5.0,5.0,9.044,5.0,5.0,5.0,1
N_UT_1,5.7502699999999995,12.3093,5.136369999999999,10.7073,11.9317,12.1094,11.7457,9.82511,9.368689999999999,12.3537,5.32303,12.0049,10.71,10.8704,9.35933,5.7502699999999995,10.4914,11.4685,9.04804,10.8327,5.4820199999999994,11.8243,5.2947,5.846,7.48045,5.0,10.4785,9.25216,6.9764,11.2563,8.70059,12.0713,10.079,10.7352,5.0,6.8411,5.0,7.791339999999999,11.4541,5.0,11.2499,9.02562,7.76967,10.3361,11.5442,5.3914,11.8233,6.8214,7.09801,7.4535,6.5222,5.0,5.0,6.4309,5.0,5.0,8.2045,9.95111,6.6533,7.00285,5.0,5.70262,11.7066,8.7926,11.8535,7.17956,6.377999999999999,9.1183,11.3382,8.07939,7.8784600000000005,12.2289,8.82448,6.86981,7.549119999999999,12.0167,11.1599,12.2557,12.0846,12.0047,12.4777,12.184000000000001,11.9291,5.2085,11.8475,6.9611,12.3241,9.92572,11.6163,9.31702,6.03366,5.1112,5.0,5.0,10.7856,11.4266,5.7184,9.20849,10.0922,9.262830000000001,7.2699,9.37842,7.113289999999999,12.4643,5.0,12.3252,6.8448,8.2095,8.4572,7.5827800000000005,6.94232,8.62598,8.59182,6.40603,12.4605,12.1104,9.85298,10.1662,11.4237,10.3458,5.0,12.2055,10.2141,11.4848,12.0628,10.1395,12.3599,12.3622,6.2472,7.3234,10.8567,5.751,8.45229,12.0692,7.0643,5.0,5.908930000000001,7.2793,5.5367,8.1505,5.07725,7.4398,5.0,5.68045,8.3085,9.12309,12.0776,8.0988,7.2443,7.934710000000001,7.8521,12.0307,11.5929,7.04477,8.2715,8.2983,9.0645,7.1470199999999995,10.226,6.6133,9.5831,7.1202,9.36669,6.74207,9.1859,5.5372,5.8718,5.5884,5.0,8.6147,7.2174,5.8626,8.49,7.8556,7.5856,7.2443,8.4336,6.332000000000001,7.3683,5.1317,8.7167,6.7167,6.496,8.8556,7.6161,7.4945,8.41,7.9716,7.35688,9.4544,7.065,6.7013,10.1059,5.7421,5.1621,5.0,5.0,5.0,5.7866,7.256639999999999,7.9478,10.0185,10.7826,5.0,5.5658,6.6804,7.347,5.0,6.9652,5.6857,5.0,5.7013,5.0,10.1095,5.2776,6.41,5.0,0
N_UT_2,5.0,12.2022,7.1201,11.5036,11.715,11.9899,11.6017,10.0591,9.93933,12.4713,5.0,12.368,8.8714,11.2606,9.17394,5.01658,10.7589,11.435,8.38149,11.2079,5.0,11.6945,5.4456,5.3924,8.10114,5.0,10.1396,8.474089999999999,6.456,10.9513,8.65055,11.5921,10.0345,9.53309,5.0,6.836939999999999,5.0,8.30288,11.7049,5.0,10.9207,8.87529,6.87432,10.8562,11.849,6.2913,11.76,7.0201,6.67917,7.3086,6.7528,6.198180000000001,5.0,6.3201,5.0,5.0,7.252999999999999,9.39441,6.8607,7.041,5.0,5.0,11.6258,9.3385,11.5979,7.14767,6.1053,8.5158,10.9292,7.717689999999999,8.087480000000001,11.917,10.2912,6.36121,6.3055,11.835,9.3147,12.181,11.7232,11.6418,12.2455,12.0036,11.5783,5.0,11.359000000000002,6.6022,11.6832,9.41682,10.3746,9.474789999999999,5.83251,5.0,5.0,5.0,10.3711,10.7302,5.1370000000000005,8.74098,8.90647,8.51464,6.6297,7.49423,7.09325,12.3186,5.2535,12.0218,5.82461,8.2245,8.2063,7.2826,6.19946,9.39697,8.575380000000001,6.36121,12.2575,11.9598,9.68368,10.0151,11.7645,11.4147,5.0,12.1801,11.1819,10.465,11.982999999999999,9.74648,12.3215,12.2517,5.9389,7.6308,10.5606,5.7431,7.7336100000000005,11.8119,6.1933,5.0,5.66996,7.3923,5.9998,7.7966,5.0,7.6919,5.0,5.0,8.1532,9.334760000000001,11.6804,7.8997,7.0619,7.6695899999999995,7.8442,11.677999999999999,10.5281,6.35185,8.1674,7.5854,8.85389,6.67795,9.08881,6.5124,9.6813,6.6399,8.85803,6.661169999999999,9.0567,5.715,5.4912,5.5101,5.0,8.344,6.8617,5.0,8.3387,7.9228,7.3829,7.1517,7.6075,5.8727,7.0442,5.0,8.4924,6.3829,6.3981,8.6956,7.3905,6.7251,8.2767,7.9455,6.49835,9.2391,6.8763,6.4576,10.6422,5.763,5.0,5.0,5.0,5.0,5.2986,6.988160000000001,7.0635,10.1118,10.3953,5.0,6.7312,6.4331,8.4139,5.0,6.7864,5.5562,5.0,5.0699,5.0,10.9058,5.0,5.4912,5.0,0
